gender,data,corr,pcorr,fcorr,fpcorr
F,"[[1.07091179 1.21624983 1.0025398  ... 1.14891192 1.2819996  1.1936189 ]
 [0.88978465 1.14636991 1.25699202 ... 1.08718391 1.57211386 1.09682814]
 [0.99160319 1.30496854 1.10534095 ... 1.31209997 1.20153872 1.00197706]
 ...
 [1.09087605 0.97706478 0.84120113 ... 1.05552072 1.01015617 1.15840614]
 [1.03816907 1.2116811  1.03816223 ... 0.8790928  0.93838655 0.8569444 ]
 [0.96611911 0.99683803 1.19757818 ... 1.06804362 0.93423673 0.84817841]]","[[1.         0.00915707 0.0258596  ... 0.03559567 0.12892207 0.05763262]
 [0.00915707 1.         0.33616008 ... 0.20477334 0.47758955 0.26312245]
 [0.0258596  0.33616008 1.         ... 0.29425247 0.36220618 0.18552246]
 ...
 [0.03559567 0.20477334 0.29425247 ... 1.         0.29469472 0.03260622]
 [0.12892207 0.47758955 0.36220618 ... 0.29469472 1.         0.22896643]
 [0.05763262 0.26312245 0.18552246 ... 0.03260622 0.22896643 1.        ]]","[[ 1.          0.49119803  0.94635655 ...  0.18641637 -0.81736472
  -0.84229126]
 [ 0.49119803  1.         -0.51962764 ...  0.11893274  0.27939548
   0.26586526]
 [ 0.94635655 -0.51962764  1.         ... -0.08854878  0.8694783
   0.88295579]
 ...
 [ 0.18641637  0.11893274 -0.08854878 ...  1.         -0.2334665
  -0.17332063]
 [-0.81736472  0.27939548  0.8694783  ... -0.2334665   1.
  -0.9848265 ]
 [-0.84229126  0.26586526  0.88295579 ... -0.17332063 -0.9848265
   1.        ]]","[[0.         0.00915732 0.02586536 ... 0.03561072 0.12964354 0.05769655]
 [0.00915732 0.         0.34975707 ... 0.20770977 0.51985689 0.26946017]
 [0.02586536 0.34975707 0.         ... 0.3032155  0.37942289 0.187696  ]
 ...
 [0.03561072 0.20770977 0.3032155  ... 0.         0.30369973 0.03261779]
 [0.12964354 0.51985689 0.37942289 ... 0.30369973 0.         0.23309844]
 [0.05769655 0.26946017 0.187696   ... 0.03261779 0.23309844 0.        ]]","[[ 0.          0.53763811  1.79567751 ...  0.18862193 -1.14882581
  -1.22900772]
 [ 0.53763811  0.         -0.57582953 ...  0.11949831  0.28702625
   0.2724093 ]
 [ 1.79567751 -0.57582953  0.         ... -0.08878131  1.33093759
   1.38902315]
 ...
 [ 0.18862193  0.11949831 -0.08878131 ...  0.         -0.23785269
  -0.17508811]
 [-1.14882581  0.28702625  1.33093759 ... -0.23785269  0.
  -2.43686814]
 [-1.22900772  0.2724093   1.38902315 ... -0.17508811 -2.43686814
   0.        ]]"
F,"[[0.99092202 1.24105306 1.22205851 ... 0.90486393 1.2230996  1.18268267]
 [1.02443156 1.14306689 1.09877124 ... 1.12031664 1.17866558 1.16205726]
 [1.01415385 1.37447521 1.18131285 ... 1.02949    1.08009361 1.21649496]
 ...
 [0.98010702 0.82702123 1.12872705 ... 1.00951826 0.78453692 1.00743117]
 [0.88528428 1.03572848 1.20289076 ... 1.03833057 1.12999684 1.07346147]
 [1.13551356 0.94236882 1.03426629 ... 0.95219136 1.03901409 0.82290676]]","[[1.         0.00252218 0.05130543 ... 0.00835329 0.09713888 0.01392814]
 [0.00252218 1.         0.3760188  ... 0.32003659 0.58524912 0.46162066]
 [0.05130543 0.3760188  1.         ... 0.27676873 0.39902604 0.33081735]
 ...
 [0.00835329 0.32003659 0.27676873 ... 1.         0.28425265 0.2235113 ]
 [0.09713888 0.58524912 0.39902604 ... 0.28425265 1.         0.47316522]
 [0.01392814 0.46162066 0.33081735 ... 0.2235113  0.47316522 1.        ]]","[[ 1.          0.96194474  0.96365607 ... -0.32110247 -0.0982629
   0.36109321]
 [ 0.96194474  1.         -0.9507724  ...  0.23628612  0.12490335
  -0.15297008]
 [ 0.96365607 -0.9507724   1.         ...  0.17563665 -0.00957475
  -0.24599553]
 ...
 [-0.32110247  0.23628612  0.17563665 ...  1.         -0.72975243
   0.56952739]
 [-0.0982629   0.12490335 -0.00957475 ... -0.72975243  1.
   0.19019355]
 [ 0.36109321 -0.15297008 -0.24599553 ...  0.56952739  0.19019355
   1.        ]]","[[0.         0.00252218 0.05135052 ... 0.00835348 0.09744616 0.01392904]
 [0.00252218 0.         0.39541473 ... 0.33168788 0.6704094  0.49936887]
 [0.05135052 0.39541473 0.         ... 0.28417935 0.42248999 0.34374576]
 ...
 [0.00835348 0.33168788 0.28417935 ... 0.         0.2923025  0.22734902]
 [0.09744616 0.6704094  0.42248999 ... 0.2923025  0.         0.5141408 ]
 [0.01392904 0.49936887 0.34374576 ... 0.22734902 0.5141408  0.        ]]","[[ 0.          1.97132607  1.99476803 ... -0.33287583 -0.098581
   0.37814245]
 [ 1.97132607  0.         -1.83976307 ...  0.24083694  0.12555903
  -0.15418027]
 [ 1.99476803 -1.83976307  0.         ...  0.17747686 -0.00957505
  -0.2511459 ]
 ...
 [-0.33287583  0.24083694  0.17747686 ...  0.         -0.92819755
   0.64682306]
 [-0.098581    0.12555903 -0.00957505 ... -0.92819755  0.
   0.19253798]
 [ 0.37814245 -0.15418027 -0.2511459  ...  0.64682306  0.19253798
   0.        ]]"
F,"[[1.03736886 1.19334673 1.09130957 ... 0.98041446 1.3156774  1.19835792]
 [1.06893393 1.13236993 1.22387865 ... 1.04367983 1.25514231 1.17231375]
 [1.25344929 1.32180711 0.9322822  ... 1.25965019 1.29747942 1.2975423 ]
 ...
 [1.08298054 0.98367746 1.02635257 ... 1.02467005 1.10619037 1.11498039]
 [0.89566243 0.9435334  0.91592106 ... 1.05423496 1.12940474 1.0551561 ]
 [1.0016969  1.1533033  1.11987951 ... 1.05745262 0.96511946 0.91783756]]","[[ 1.          0.14889066  0.10397889 ... -0.07524152  0.13347202
   0.01871091]
 [ 0.14889066  1.          0.55152352 ...  0.11801406  0.57602942
   0.2620582 ]
 [ 0.10397889  0.55152352  1.         ...  0.09138162  0.42781203
   0.24518201]
 ...
 [-0.07524152  0.11801406  0.09138162 ...  1.          0.15518556
   0.09873666]
 [ 0.13347202  0.57602942  0.42781203 ...  0.15518556  1.
   0.2863399 ]
 [ 0.01871091  0.2620582   0.24518201 ...  0.09873666  0.2863399
   1.        ]]","[[ 1.         -0.17977187  0.06230376 ...  0.44046009 -0.29872255
   0.27939617]
 [-0.17977187  1.         -0.21647409 ... -0.2769359   0.1313691
  -0.62484743]
 [ 0.06230376 -0.21647409  1.         ... -0.51076792  0.16495923
  -0.41779613]
 ...
 [ 0.44046009 -0.2769359  -0.51076792 ...  1.          0.31694912
  -0.62456162]
 [-0.29872255  0.1313691   0.16495923 ...  0.31694912  1.
   0.28646623]
 [ 0.27939617 -0.62484743 -0.41779613 ... -0.62456162  0.28646623
   1.        ]]","[[ 0.          0.15000576  0.10435606 ... -0.07538399  0.13427319
   0.01871309]
 [ 0.15000576  0.          0.62056821 ...  0.11856656  0.65649994
   0.2683171 ]
 [ 0.10435606  0.62056821  0.         ...  0.09163727  0.45721548
   0.25028017]
 ...
 [-0.07538399  0.11856656  0.09163727 ...  0.          0.15644963
   0.09905941]
 [ 0.13427319  0.65649994  0.45721548 ...  0.15644963  0.
   0.29457469]
 [ 0.01871309  0.2683171   0.25028017 ...  0.09905941  0.29457469
   0.        ]]","[[ 0.         -0.18174693  0.06238456 ...  0.47280149 -0.3081164
   0.287027  ]
 [-0.18174693  0.         -0.21995387 ... -0.2843604   0.13213274
  -0.7329182 ]
 [ 0.06238456 -0.21995387  0.         ... -0.56376819  0.16648041
  -0.44501913]
 ...
 [ 0.47280149 -0.2843604  -0.56376819 ...  0.          0.32825186
  -0.73244947]
 [-0.3081164   0.13213274  0.16648041 ...  0.32825186  0.
   0.2947123 ]
 [ 0.287027   -0.7329182  -0.44501913 ... -0.73244947  0.2947123
   0.        ]]"
F,"[[1.00966498 1.31644453 1.10185604 ... 1.00304952 1.20831649 1.03931595]
 [0.89528898 1.04197532 1.13627536 ... 0.95623428 1.47722284 1.20067218]
 [0.99606858 1.19612155 1.15142587 ... 1.00565612 1.24973602 1.28143432]
 ...
 [1.00314965 1.00222969 0.98396202 ... 1.10027281 1.07332497 0.98269864]
 [0.8779382  1.06574682 1.10835288 ... 1.07846834 1.06761372 0.94577832]
 [0.9099787  0.91893405 1.15338437 ... 1.02965568 1.08715091 0.94762299]]","[[ 1.          0.03450176 -0.08242627 ... -0.02324565 -0.14531979
  -0.02658105]
 [ 0.03450176  1.          0.39430755 ...  0.18258197  0.58084572
   0.30204055]
 [-0.08242627  0.39430755  1.         ...  0.30868411  0.50979567
   0.37642528]
 ...
 [-0.02324565  0.18258197  0.30868411 ...  1.          0.29187221
   0.13545055]
 [-0.14531979  0.58084572  0.50979567 ...  0.29187221  1.
   0.39582072]
 [-0.02658105  0.30204055  0.37642528 ...  0.13545055  0.39582072
   1.        ]]","[[ 1.          0.78575454  0.1688882  ...  0.02691335 -0.61193887
   0.67777046]
 [ 0.78575454  1.         -0.25038032 ... -0.06153059  0.59045312
  -0.63630276]
 [ 0.1688882  -0.25038032  1.         ...  0.51329777  0.54730187
  -0.03723728]
 ...
 [ 0.02691335 -0.06153059  0.51329777 ...  1.         -0.18129164
  -0.11795478]
 [-0.61193887  0.59045312  0.54730187 ... -0.18129164  1.
   0.62185642]
 [ 0.67777046 -0.63630276 -0.03723728 ... -0.11795478  0.62185642
   1.        ]]","[[ 0.          0.03451546 -0.0826137  ... -0.02324983 -0.1463559
  -0.02658732]
 [ 0.03451546  0.          0.41689042 ...  0.1846524   0.6637381
   0.31176348]
 [-0.0826137   0.41689042  0.         ...  0.31909028  0.56245364
   0.39588822]
 ...
 [-0.02324983  0.1846524   0.31909028 ...  0.          0.3006116
   0.13628815]
 [-0.1463559   0.6637381   0.56245364 ...  0.3006116   0.
   0.41868344]
 [-0.02658732  0.31176348  0.39588822 ...  0.13628815  0.41868344
   0.        ]]","[[ 0.          1.06023696  0.17052199 ...  0.02691985 -0.71201506
   0.82497846]
 [ 1.06023696  0.         -0.25581852 ... -0.06160842  0.67836143
  -0.7519364 ]
 [ 0.17052199 -0.25581852  0.         ...  0.56719701  0.61452122
  -0.03725451]
 ...
 [ 0.02691985 -0.06160842  0.56719701 ...  0.         -0.1833179
  -0.11850644]
 [-0.71201506  0.67836143  0.61452122 ... -0.1833179   0.
   0.72802637]
 [ 0.82497846 -0.7519364  -0.03725451 ... -0.11850644  0.72802637
   0.        ]]"
F,"[[0.9817146  1.32909834 1.34536192 ... 0.87708522 1.30825064 1.03992689]
 [1.16147606 1.34802187 1.14744554 ... 0.93190665 1.35378523 1.16164486]
 [0.98061965 1.16835637 1.20303872 ... 1.21150829 1.32621944 1.06223593]
 ...
 [0.98161259 1.17595627 1.15882759 ... 0.96370538 0.84707431 0.88310147]
 [0.83794326 0.96976787 1.05904908 ... 0.98364259 1.011639   1.10765306]
 [1.08717481 1.03102291 0.98207002 ... 1.1420554  0.96848846 0.96709668]]","[[ 1.         -0.03317438 -0.24266819 ...  0.0252094  -0.05301752
  -0.01214544]
 [-0.03317438  1.          0.48600662 ...  0.18908929  0.44170639
   0.33700738]
 [-0.24266819  0.48600662  1.         ...  0.30363305  0.49210527
   0.29955017]
 ...
 [ 0.0252094   0.18908929  0.30363305 ...  1.          0.18429994
   0.16787753]
 [-0.05301752  0.44170639  0.49210527 ...  0.18429994  1.
   0.31486616]
 [-0.01214544  0.33700738  0.29955017 ...  0.16787753  0.31486616
   1.        ]]","[[ 1.          0.30214228 -0.24704444 ...  0.0170025   0.31058392
  -0.33627271]
 [ 0.30214228  1.         -0.7005021  ... -0.71296524 -0.77633007
   0.7618747 ]
 [-0.24704444 -0.7005021   1.         ... -0.78501152 -0.73189791
   0.55661244]
 ...
 [ 0.0170025  -0.71296524 -0.78501152 ...  1.         -0.66516654
   0.42365046]
 [ 0.31058392 -0.77633007 -0.73189791 ... -0.66516654  1.
   0.70127104]
 [-0.33627271  0.7618747   0.55661244 ...  0.42365046  0.70127104
   1.        ]]","[[ 0.         -0.03318656 -0.24760732 ...  0.02521474 -0.05306728
  -0.01214603]
 [-0.03318656  0.          0.53081865 ...  0.19139252  0.47434884
   0.35071262]
 [-0.24760732  0.53081865  0.         ...  0.31351678  0.53883456
   0.30902536]
 ...
 [ 0.02521474  0.19139252  0.31351678 ...  0.          0.18643019
   0.16948184]
 [-0.05306728  0.47434884  0.53883456 ...  0.18643019  0.
   0.32593798]
 [-0.01214603  0.35071262  0.30902536 ...  0.16948184  0.32593798
   0.        ]]","[[ 0.          0.31187542 -0.25226269 ...  0.01700413  0.32119154
  -0.34988405]
 [ 0.31187542  0.         -0.86828571 ... -0.89318895 -1.03606665
   1.00066834]
 [-0.25226269 -0.86828571  0.         ... -1.05829785 -0.93280265
   0.62791149]
 ...
 [ 0.01700413 -0.89318895 -1.05829785 ...  0.         -0.80202357
   0.45213264]
 [ 0.32119154 -1.03606665 -0.93280265 ... -0.80202357  0.
   0.86979712]
 [-0.34988405  1.00066834  0.62791149 ...  0.45213264  0.86979712
   0.        ]]"
F,"[[0.91092942 1.03156245 1.3145157  ... 0.97420736 1.28471431 1.03257564]
 [0.89027533 1.29136212 1.15940172 ... 0.88660301 1.25279518 1.36697749]
 [1.16997325 1.53556435 0.99418242 ... 1.06433651 1.32006176 1.19392666]
 ...
 [1.1416563  1.0742181  0.99666541 ... 1.11880941 1.14588376 1.03526858]
 [0.89582056 1.00503281 1.10811712 ... 1.07084557 1.07932922 1.01285828]
 [1.08347651 1.25669842 1.13796879 ... 1.09100275 1.28154975 0.86889387]]","[[ 1.          0.02533777 -0.0142858  ... -0.0252768  -0.05129256
  -0.01398635]
 [ 0.02533777  1.          0.43246564 ...  0.14899537  0.56118092
   0.27430136]
 [-0.0142858   0.43246564  1.         ...  0.11102916  0.41925129
   0.10751044]
 ...
 [-0.0252768   0.14899537  0.11102916 ...  1.          0.21278131
  -0.06729814]
 [-0.05129256  0.56118092  0.41925129 ...  0.21278131  1.
   0.26251538]
 [-0.01398635  0.27430136  0.10751044 ... -0.06729814  0.26251538
   1.        ]]","[[ 1.          0.83749383  0.7860127  ...  0.92140186  0.81297759
  -0.51839354]
 [ 0.83749383  1.         -0.82462386 ... -0.71009764 -0.86837601
   0.80018568]
 [ 0.7860127  -0.82462386  1.         ... -0.83020777 -0.92123855
   0.6707913 ]
 ...
 [ 0.92140186 -0.71009764 -0.83020777 ...  1.         -0.76578333
   0.41324534]
 [ 0.81297759 -0.86837601 -0.92123855 ... -0.76578333  1.
   0.70913244]
 [-0.51839354  0.80018568  0.6707913  ...  0.41324534  0.70913244
   1.        ]]","[[ 0.          0.02534319 -0.01428677 ... -0.02528219 -0.05133762
  -0.01398727]
 [ 0.02534319  0.          0.46292558 ...  0.15011284  0.63455531
   0.28150927]
 [-0.01428677  0.46292558  0.         ...  0.1114888   0.4467833
   0.10792756]
 ...
 [-0.02528219  0.15011284  0.1114888  ...  0.          0.21608276
  -0.06740002]
 [-0.05133762  0.63455531  0.4467833  ...  0.21608276  0.
   0.26880806]
 [-0.01398727  0.28150927  0.10792756 ... -0.06740002  0.26880806
   0.        ]]","[[ 0.          1.21272094  1.0609121  ...  1.59823118  1.13574869
  -0.57414043]
 [ 1.21272094  0.         -1.17109806 ... -0.88738079 -1.32643778
   1.09912829]
 [ 1.0609121  -1.17109806  0.         ... -1.18880464 -1.59715087
   0.81218036]
 ...
 [ 1.59823118 -0.88738079 -1.18880464 ...  0.         -1.01005154
   0.43951861]
 [ 1.13574869 -1.32643778 -1.59715087 ... -1.01005154  0.
   0.88543657]
 [-0.57414043  1.09912829  0.81218036 ...  0.43951861  0.88543657
   0.        ]]"
F,"[[0.920551   1.08203228 1.35827838 ... 1.06699793 1.23809863 0.86545281]
 [1.06138949 1.20779418 1.01117903 ... 1.10810002 1.40561735 1.39815407]
 [0.88921553 1.17940793 1.2582591  ... 0.96510371 1.15734501 1.21903974]
 ...
 [1.03019094 0.91079455 0.92705311 ... 1.07921424 0.96680485 0.97961201]
 [0.83509996 0.84570196 0.97149515 ... 0.98773525 1.05518686 0.96471425]
 [1.06238047 0.94387911 1.0141293  ... 0.89226724 0.9668928  1.06138317]]","[[ 1.          0.18919949  0.03113361 ...  0.0172253  -0.03934063
   0.13509255]
 [ 0.18919949  1.          0.50687428 ...  0.3339106   0.54549635
   0.35402681]
 [ 0.03113361  0.50687428  1.         ...  0.28365592  0.4238418
   0.25720696]
 ...
 [ 0.0172253   0.3339106   0.28365592 ...  1.          0.31334869
   0.17400301]
 [-0.03934063  0.54549635  0.4238418  ...  0.31334869  1.
   0.46729053]
 [ 0.13509255  0.35402681  0.25720696 ...  0.17400301  0.46729053
   1.        ]]","[[ 1.          0.84407799  0.109922   ...  0.73376967 -0.48047359
  -0.24986589]
 [ 0.84407799  1.         -0.06049852 ... -0.47125139  0.3730199
   0.14692781]
 [ 0.109922   -0.06049852  1.         ... -0.55193014 -0.49037838
   0.83344419]
 ...
 [ 0.73376967 -0.47125139 -0.55193014 ...  1.          0.03629672
   0.64220171]
 [-0.48047359  0.3730199  -0.49037838 ...  0.03629672  1.
   0.29794766]
 [-0.24986589  0.14692781  0.83344419 ...  0.64220171  0.29794766
   1.        ]]","[[ 0.          0.19150681  0.03114368 ...  0.017227   -0.03936095
   0.13592348]
 [ 0.19150681  0.          0.55851431 ...  0.34722316  0.61194723
   0.37004013]
 [ 0.03114368  0.55851431  0.         ...  0.29165343  0.45236586
   0.26311519]
 ...
 [ 0.017227    0.34722316  0.29165343 ...  0.          0.3242544
   0.17579171]
 [-0.03936095  0.61194723  0.45236586 ...  0.3242544   0.
   0.5065983 ]
 [ 0.13592348  0.37004013  0.26311519 ...  0.17579171  0.5065983
   0.        ]]","[[ 0.          1.23518937  0.11036796 ...  0.93684575 -0.52359983
  -0.25526977]
 [ 1.23518937  0.         -0.06057249 ... -0.51167775  0.39192655
   0.147999  ]
 [ 0.11036796 -0.06057249  0.         ... -0.62115277 -0.53655839
   1.19931054]
 ...
 [ 0.93684575 -0.51167775 -0.62115277 ...  0.          0.03631267
   0.76191187]
 [-0.52359983  0.39192655 -0.53655839 ...  0.03631267  0.
   0.3072658 ]
 [-0.25526977  0.147999    1.19931054 ...  0.76191187  0.3072658
   0.        ]]"
F,"[[0.94556313 1.20110129 1.4158664  ... 1.09973056 1.15207219 1.02774266]
 [0.88994178 1.35782673 1.22180803 ... 0.92894981 1.24471822 1.17875809]
 [0.98167962 1.22452569 1.1996607  ... 1.02519206 1.21045324 0.97635264]
 ...
 [1.03315017 1.0345791  0.92246636 ... 1.22629932 1.15869604 1.04989532]
 [1.10068557 0.97403489 0.92969833 ... 1.00645784 0.99879433 1.06999208]
 [1.07918269 0.80702776 0.97395703 ... 0.88814299 1.13957208 1.02085606]]","[[ 1.          0.01162761 -0.0315926  ... -0.13558832 -0.08437135
   0.04040404]
 [ 0.01162761  1.          0.54710844 ...  0.32356612  0.47134037
   0.41385642]
 [-0.0315926   0.54710844  1.         ...  0.28310219  0.50933474
   0.32653764]
 ...
 [-0.13558832  0.32356612  0.28310219 ...  1.          0.30272
   0.23517039]
 [-0.08437135  0.47134037  0.50933474 ...  0.30272     1.
   0.2683835 ]
 [ 0.04040404  0.41385642  0.32653764 ...  0.23517039  0.2683835
   1.        ]]","[[ 1.          0.63932206  0.0747274  ... -0.81529762  0.29513303
  -0.78715373]
 [ 0.63932206  1.          0.18521321 ...  0.58463621  0.10615254
   0.82936952]
 [ 0.0747274   0.18521321  1.         ...  0.32490759  0.07155772
  -0.13501954]
 ...
 [-0.81529762  0.58463621  0.32490759 ...  1.          0.18662912
  -0.79060417]
 [ 0.29513303  0.10615254  0.07155772 ...  0.18662912  1.
   0.04995133]
 [-0.78715373  0.82936952 -0.13501954 ... -0.79060417  0.04995133
   1.        ]]","[[ 0.          0.01162813 -0.03160312 ... -0.1364285  -0.08457241
   0.04042605]
 [ 0.01162813  0.          0.61424512 ...  0.33562514  0.51179213
   0.44025576]
 [-0.03160312  0.61424512  0.         ...  0.29105136  0.56183106
   0.33894772]
 ...
 [-0.1364285   0.33562514  0.29105136 ...  0.          0.31251131
   0.23965556]
 [-0.08457241  0.51179213  0.56183106 ...  0.31251131  0.
   0.27512103]
 [ 0.04042605  0.44025576  0.33894772 ...  0.23965556  0.27512103
   0.        ]]","[[ 0.          0.75702632  0.07486696 ... -1.14262945  0.3041798
  -1.06390468]
 [ 0.75702632  0.          0.18737575 ...  0.66947771  0.10655397
   1.18611319]
 [ 0.07486696  0.18737575  0.         ...  0.3371242   0.07168023
  -0.13584912]
 ...
 [-1.14262945  0.66947771  0.3371242  ...  0.          0.18884235
  -1.07304099]
 [ 0.3041798   0.10655397  0.07168023 ...  0.18884235  0.
   0.04999294]
 [-1.06390468  1.18611319 -0.13584912 ... -1.07304099  0.04999294
   0.        ]]"
F,"[[1.21361616 1.47533363 1.05909863 ... 1.14442482 1.11845623 1.06624835]
 [1.03078611 1.19867391 1.07508928 ... 1.02965197 1.05806208 1.13039172]
 [0.84819128 1.2172573  1.20959896 ... 1.06792732 1.36774995 0.9731482 ]
 ...
 [1.05122396 0.98749709 0.85510899 ... 1.06087528 0.97535002 1.12483759]
 [0.77009151 0.89770204 1.00637581 ... 0.99121745 0.96442838 1.09421694]
 [1.08456456 0.92135048 1.11667303 ... 0.99439686 1.08798768 1.02937737]]","[[ 1.          0.0978274  -0.03185982 ...  0.10478693 -0.01875505
  -0.0040315 ]
 [ 0.0978274   1.          0.60430029 ...  0.17217417  0.60082125
   0.30091972]
 [-0.03185982  0.60430029  1.         ...  0.14999938  0.55093448
   0.42551128]
 ...
 [ 0.10478693  0.17217417  0.14999938 ...  1.         -0.00771142
   0.17432272]
 [-0.01875505  0.60082125  0.55093448 ... -0.00771142  1.
   0.34155516]
 [-0.0040315   0.30091972  0.42551128 ...  0.17432272  0.34155516
   1.        ]]","[[ 1.          0.18598252  0.77461131 ...  0.86119076 -0.86621839
  -0.70454148]
 [ 0.18598252  1.          0.22951459 ... -0.14996512  0.39421594
  -0.31931664]
 [ 0.77461131  0.22951459  1.         ... -0.72183108  0.73475624
   0.86478303]
 ...
 [ 0.86119076 -0.14996512 -0.72183108 ...  1.          0.74778608
   0.46329419]
 [-0.86621839  0.39421594  0.73475624 ...  0.74778608  1.
  -0.63704034]
 [-0.70454148 -0.31931664  0.86478303 ...  0.46329419 -0.63704034
   1.        ]]","[[ 0.          0.09814128 -0.03187061 ...  0.105173   -0.01875725
  -0.00403152]
 [ 0.09814128  0.          0.69989368 ...  0.1739064   0.69443138
   0.3105306 ]
 [-0.03187061  0.69989368  0.         ...  0.1511398   0.61972206
   0.45440268]
 ...
 [ 0.105173    0.1739064   0.1511398  ...  0.         -0.00771158
   0.17612143]
 [-0.01875725  0.69443138  0.61972206 ... -0.00771158  0.
   0.35585202]
 [-0.00403152  0.3105306   0.45440268 ...  0.17612143  0.35585202
   0.        ]]","[[ 0.          0.1881725   1.03175513 ...  1.29793555 -1.31773035
  -0.87626149]
 [ 0.1881725   0.          0.233677   ... -0.15110475  0.41678196
  -0.33088597]
 [ 1.03175513  0.233677    0.         ... -0.91145751  0.93898648
   1.31200966]
 ...
 [ 1.29793555 -0.15110475 -0.91145751 ...  0.          0.96791377
   0.50149769]
 [-1.31773035  0.41678196  0.93898648 ...  0.96791377  0.
  -0.75317676]
 [-0.87626149 -0.33088597  1.31200966 ...  0.50149769 -0.75317676
   0.        ]]"
F,"[[0.75076981 1.2381498  1.14242697 ... 0.90629708 1.1315407  1.04422518]
 [0.95999431 1.13638445 1.15426809 ... 1.00230042 1.24607188 1.0283688 ]
 [1.12029548 1.17724105 0.98160745 ... 1.14715725 1.44704949 1.04067488]
 ...
 [0.92913332 0.79089368 0.92856012 ... 1.00589353 1.12212688 0.93363847]
 [1.11729146 0.9994701  0.90549798 ... 1.03400114 1.03099592 0.90974051]
 [1.05583978 0.88737909 0.99414629 ... 0.91328062 1.09210549 0.99598987]]","[[ 1.00000000e+00 -4.92789730e-02  9.19839753e-04 ...  4.02829199e-02
   3.81111550e-02 -8.79571498e-03]
 [-4.92789730e-02  1.00000000e+00  5.17492381e-01 ...  4.02321295e-01
   5.38023476e-01  3.30130662e-01]
 [ 9.19839753e-04  5.17492381e-01  1.00000000e+00 ...  3.58175332e-01
   5.08059120e-01  4.81719161e-01]
 ...
 [ 4.02829199e-02  4.02321295e-01  3.58175332e-01 ...  1.00000000e+00
   3.12231899e-01  1.89250322e-01]
 [ 3.81111550e-02  5.38023476e-01  5.08059120e-01 ...  3.12231899e-01
   1.00000000e+00  4.96071892e-01]
 [-8.79571498e-03  3.30130662e-01  4.81719161e-01 ...  1.89250322e-01
   4.96071892e-01  1.00000000e+00]]","[[ 1.          0.2199047  -0.42089082 ...  0.18351377 -0.07684886
   0.03741178]
 [ 0.2199047   1.         -0.21189842 ...  0.48375689  0.70524889
  -0.50982143]
 [-0.42089082 -0.21189842  1.         ...  0.49360505  0.24484287
  -0.16102544]
 ...
 [ 0.18351377  0.48375689  0.49360505 ...  1.         -0.65827768
   0.5151263 ]
 [-0.07684886  0.70524889  0.24484287 ... -0.65827768  1.
   0.48929055]
 [ 0.03741178 -0.50982143 -0.16102544 ...  0.5151263   0.48929055
   1.        ]]","[[ 0.         -0.04931892  0.00091984 ...  0.04030473  0.03812962
  -0.00879594]
 [-0.04931892  0.          0.5729089  ...  0.42641544  0.60136967
   0.34297489]
 [ 0.00091984  0.5729089   0.         ...  0.37479112  0.5601101
   0.52522052]
 ...
 [ 0.04030473  0.42641544  0.37479112 ...  0.          0.32301649
   0.19155953]
 [ 0.03812962  0.60136967  0.5601101  ...  0.32301649  0.
   0.5440823 ]
 [-0.00879594  0.34297489  0.52522052 ...  0.19155953  0.5440823
   0.        ]]","[[ 0.          0.22355596 -0.44877413 ...  0.18561651 -0.07700068
   0.03742925]
 [ 0.22355596  0.         -0.21515818 ...  0.5278774   0.87766753
  -0.56248845]
 [-0.44877413 -0.21515818  0.         ...  0.54081553  0.24991937
  -0.16243925]
 ...
 [ 0.18561651  0.5278774   0.54081553 ...  0.         -0.78976817
   0.56968282]
 [-0.07700068  0.87766753  0.24991937 ... -0.78976817  0.
   0.53512715]
 [ 0.03742925 -0.56248845 -0.16243925 ...  0.56968282  0.53512715
   0.        ]]"
