gender,data,corr,pcorr,fcorr,fpcorr
M,"[[0.92757055 1.42642301 1.32675221 ... 1.25083598 1.22819438 1.18567818]
 [1.11077705 1.23077916 1.3259009  ... 1.02407399 1.27688532 1.26990178]
 [1.02977489 1.35246645 1.25836639 ... 1.0616976  1.06283788 1.11187021]
 ...
 [1.07166615 1.08656071 0.76714388 ... 0.89791532 0.9003415  0.97062332]
 [0.91606079 0.91824905 1.02970848 ... 0.92815128 0.88922277 1.07147755]
 [0.8792836  1.26525597 1.14057507 ... 1.04691548 1.16259565 0.96908898]]","[[ 1.          0.02851225  0.12346064 ... -0.0439711   0.11320556
   0.08176813]
 [ 0.02851225  1.          0.6568118  ...  0.24848721  0.54916903
   0.18402273]
 [ 0.12346064  0.6568118   1.         ...  0.18109447  0.48323386
   0.20826146]
 ...
 [-0.0439711   0.24848721  0.18109447 ...  1.          0.215045
   0.04648116]
 [ 0.11320556  0.54916903  0.48323386 ...  0.215045    1.
   0.23552379]
 [ 0.08176813  0.18402273  0.20826146 ...  0.04648116  0.23552379
   1.        ]]","[[ 1.          0.19282665  0.05666848 ... -0.37720118  0.08732978
  -0.01511272]
 [ 0.19282665  1.         -0.19326862 ...  0.76107672  0.74443405
   0.25934796]
 [ 0.05666848 -0.19326862  1.         ... -0.13593415  0.40660617
  -0.50381182]
 ...
 [-0.37720118  0.76107672 -0.13593415 ...  1.         -0.3911833
  -0.53706856]
 [ 0.08732978  0.74443405  0.40660617 ... -0.3911833   1.
   0.07117168]
 [-0.01511272  0.25934796 -0.50381182 ... -0.53706856  0.07117168
   1.        ]]","[[ 0.          0.02851998  0.12409373 ... -0.04399947  0.11369291
   0.0819511 ]
 [ 0.02851998  0.          0.78718573 ...  0.25379982  0.61719074
   0.18614326]
 [ 0.12409373  0.78718573  0.         ...  0.18311404  0.5271948
   0.2113533 ]
 ...
 [-0.04399947  0.25379982  0.18311404 ...  0.          0.218455
   0.04651467]
 [ 0.11369291  0.61719074  0.5271948  ...  0.218455    0.
   0.24002969]
 [ 0.0819511   0.18614326  0.2113533  ...  0.04651467  0.24002969
   0.        ]]","[[ 0.          0.19527133  0.05672926 ... -0.39679252  0.08755281
  -0.01511387]
 [ 0.19527133  0.         -0.1957304  ...  0.9987691   0.96035247
   0.26540922]
 [ 0.05672926 -0.1957304   0.         ... -0.13678082  0.4315384
  -0.55440156]
 ...
 [-0.39679252  0.9987691  -0.13678082 ...  0.         -0.41319636
  -0.6000267 ]
 [ 0.08755281  0.96035247  0.4315384  ... -0.41319636  0.
   0.07129222]
 [-0.01511387  0.26540922 -0.55440156 ... -0.6000267   0.07129222
   0.        ]]"
M,"[[0.95783263 1.3161252  1.33152637 ... 1.02372662 0.99529198 0.93366234]
 [0.79524239 1.340399   1.04269659 ... 0.93040218 0.91730687 1.17700474]
 [1.15104686 1.2466314  1.14977253 ... 1.16096853 1.07153791 1.11284295]
 ...
 [1.14023793 0.87327314 0.85559311 ... 1.08073248 1.19354563 0.97362579]
 [1.16310643 1.06002699 0.96057768 ... 0.92716029 1.008189   1.17456677]
 [1.12212811 1.14850044 0.92077407 ... 0.91715744 1.18648957 0.97012395]]","[[ 1.          0.00468778 -0.12083902 ...  0.07075618 -0.10107666
   0.20575627]
 [ 0.00468778  1.          0.68052041 ... -0.05250211  0.33425111
   0.19068368]
 [-0.12083902  0.68052041  1.         ... -0.07971211  0.2152148
   0.09135232]
 ...
 [ 0.07075618 -0.05250211 -0.07971211 ...  1.         -0.02900337
   0.01538635]
 [-0.10107666  0.33425111  0.2152148  ... -0.02900337  1.
   0.00499302]
 [ 0.20575627  0.19068368  0.09135232 ...  0.01538635  0.00499302
   1.        ]]","[[ 1.          0.28330592  0.06493449 ...  0.08465114 -0.15908423
  -0.10154056]
 [ 0.28330592  1.         -0.82737715 ...  0.62644427  0.77836126
  -0.45618573]
 [ 0.06493449 -0.82737715  1.         ...  0.69199057  0.85939916
  -0.47261737]
 ...
 [ 0.08465114  0.62644427  0.69199057 ...  1.         -0.77734189
   0.86147845]
 [-0.15908423  0.77836126  0.85939916 ... -0.77734189  1.
   0.5727467 ]
 [-0.10154056 -0.45618573 -0.47261737 ...  0.86147845  0.5727467
   1.        ]]","[[ 0.          0.00468781 -0.12143239 ...  0.07087462 -0.101423
   0.20873594]
 [ 0.00468781  0.          0.8300827  ... -0.05255043  0.34760645
   0.19304655]
 [-0.12143239  0.8300827   0.         ... -0.07988159  0.21863304
   0.09160772]
 ...
 [ 0.07087462 -0.05255043 -0.07988159 ...  0.         -0.02901151
   0.01538756]
 [-0.101423    0.34760645  0.21863304 ... -0.02901151  0.
   0.00499306]
 [ 0.20873594  0.19304655  0.09160772 ...  0.01538756  0.00499306
   0.        ]]","[[ 0.          0.29127285  0.06502599 ...  0.08485421 -0.16044701
  -0.10189171]
 [ 0.29127285  0.         -1.17976391 ...  0.73554213  1.0411994
  -0.49248401]
 [ 0.06502599 -1.17976391  0.         ...  0.85176528  1.29104187
  -0.51343514]
 ...
 [ 0.08485421  0.73554213  0.85176528 ...  0.         -1.03861838
   1.2990502 ]
 [-0.16044701  1.0411994   1.29104187 ... -1.03861838  0.
   0.6516009 ]
 [-0.10189171 -0.49248401 -0.51343514 ...  1.2990502   0.6516009
   0.        ]]"
M,"[[0.9900022  1.35527753 1.06598956 ... 1.03606194 1.25309132 1.1001865 ]
 [0.94563034 1.0634908  1.28325558 ... 1.06160808 1.04406981 1.16890789]
 [0.84243258 1.30827079 1.15425744 ... 0.97515003 1.17821696 1.18363951]
 ...
 [1.18268292 0.90804252 1.00122603 ... 1.23089767 0.93768065 0.86119836]
 [1.03693009 1.06289691 1.10817005 ... 1.02411105 1.05260374 0.95171117]
 [1.11543955 0.93788656 0.87450619 ... 0.98446264 1.13446482 1.2195948 ]]","[[ 1.         -0.05275133  0.07983974 ... -0.19524865  0.09053061
   0.03576517]
 [-0.05275133  1.          0.59601878 ... -0.09086342  0.44766583
   0.28326248]
 [ 0.07983974  0.59601878  1.         ... -0.08296517  0.40102435
   0.19420666]
 ...
 [-0.19524865 -0.09086342 -0.08296517 ...  1.         -0.03820488
  -0.13669076]
 [ 0.09053061  0.44766583  0.40102435 ... -0.03820488  1.
   0.32504022]
 [ 0.03576517  0.28326248  0.19420666 ... -0.13669076  0.32504022
   1.        ]]","[[ 1.          0.25623429  0.04854401 ...  0.28460066  0.09565661
   0.5658531 ]
 [ 0.25623429  1.         -0.00883689 ... -0.5103475  -0.78570949
  -0.24758375]
 [ 0.04854401 -0.00883689  1.         ...  0.39848502  0.08357287
   0.37878208]
 ...
 [ 0.28460066 -0.5103475   0.39848502 ...  1.         -0.28934799
  -0.56505837]
 [ 0.09565661 -0.78570949  0.08357287 ... -0.28934799  1.
   0.0689961 ]
 [ 0.5658531  -0.24758375  0.37878208 ... -0.56505837  0.0689961
   1.        ]]","[[ 0.         -0.05280035  0.08001003 ... -0.19778808  0.09077916
   0.03578043]
 [-0.05280035  0.          0.68694957 ... -0.09111472  0.48177726
   0.29122562]
 [ 0.08001003  0.68694957  0.         ... -0.08315632  0.42486899
   0.19670503]
 ...
 [-0.19778808 -0.09111472 -0.08315632 ...  0.         -0.03822348
  -0.13755176]
 [ 0.09077916  0.48177726  0.42486899 ... -0.03822348  0.
   0.3372725 ]
 [ 0.03578043  0.29122562  0.19670503 ... -0.13755176  0.3372725
   0.        ]]","[[ 0.          0.26207389  0.0485822  ...  0.29268114  0.09594998
   0.64140156]
 [ 0.26207389  0.         -0.00883712 ... -0.56319954 -1.06011923
  -0.25283713]
 [ 0.0485822  -0.00883712  0.         ...  0.42184668  0.08376826
   0.39863695]
 ...
 [ 0.29268114 -0.56319954  0.42184668 ...  0.         -0.29785453
  -0.64023328]
 [ 0.09594998 -1.06011923  0.08376826 ... -0.29785453  0.
   0.06910589]
 [ 0.64140156 -0.25283713  0.39863695 ... -0.64023328  0.06910589
   0.        ]]"
M,"[[1.03720977 1.43541641 1.17636524 ... 1.15416231 1.30901035 1.2275341 ]
 [1.02888893 1.1560776  1.44845745 ... 1.20537518 1.20027385 0.93333334]
 [1.21979416 1.44463487 1.11729292 ... 0.90799325 1.25579318 0.97880078]
 ...
 [0.86688878 0.90731913 0.90184021 ... 1.0566052  1.03108961 0.92832504]
 [0.91465122 1.20512679 1.1157041  ... 0.95902736 1.07605035 0.82743392]
 [0.99568695 1.01381473 1.08515525 ... 0.89834552 0.98953985 1.05917858]]","[[ 1.          0.02244178 -0.04606046 ...  0.18894444 -0.04886459
   0.03547068]
 [ 0.02244178  1.          0.6640352  ...  0.06734871  0.42580182
   0.15885367]
 [-0.04606046  0.6640352   1.         ...  0.00127573  0.40203187
   0.13853743]
 ...
 [ 0.18894444  0.06734871  0.00127573 ...  1.         -0.09589725
  -0.06846713]
 [-0.04886459  0.42580182  0.40203187 ... -0.09589725  1.
   0.01982143]
 [ 0.03547068  0.15885367  0.13853743 ... -0.06846713  0.01982143
   1.        ]]","[[ 1.         -0.56167207 -0.44150478 ...  0.70622558  0.78525128
   0.76114316]
 [-0.56167207  1.          0.10817885 ...  0.81320618  0.49802347
   0.38814198]
 [-0.44150478  0.10817885  1.         ... -0.00180585  0.56753133
   0.66454741]
 ...
 [ 0.70622558  0.81320618 -0.00180585 ...  1.         -0.70082839
  -0.48679252]
 [ 0.78525128  0.49802347  0.56753133 ... -0.70082839  1.
  -0.90263799]
 [ 0.76114316  0.38814198  0.66454741 ... -0.48679252 -0.90263799
   1.        ]]","[[ 0.          0.02244555 -0.04609308 ...  0.1912423  -0.04890354
   0.03548556]
 [ 0.02244555  0.          0.79999719 ...  0.06745082  0.45475751
   0.16021047]
 [-0.04609308  0.79999719  0.         ...  0.00127573  0.42607018
   0.13943408]
 ...
 [ 0.1912423   0.06745082  0.00127573 ...  0.         -0.09619284
  -0.06857442]
 [-0.04890354  0.45475751  0.42607018 ... -0.09619284  0.
   0.01982403]
 [ 0.03548556  0.16021047  0.13943408 ... -0.06857442  0.01982403
   0.        ]]","[[ 0.         -0.63527251 -0.47409838 ...  0.87961338  1.05892292
   0.99892702]
 [-0.63527251  0.          0.10860383 ...  1.13642325  0.54667423
   0.40961058]
 [-0.47409838  0.10860383  0.         ... -0.00180585  0.64387369
   0.80091395]
 ...
 [ 0.87961338  1.13642325 -0.00180585 ...  0.         -0.86892667
  -0.53184809]
 [ 1.05892292  0.54667423  0.64387369 ... -0.86892667  0.
  -1.48628028]
 [ 0.99892702  0.40961058  0.80091395 ... -0.53184809 -1.48628028
   0.        ]]"
M,"[[1.02877552 1.22081256 1.3195507  ... 1.02289281 1.1657085  1.21262571]
 [0.92196581 1.21192421 1.12283984 ... 1.06281265 0.96319042 0.98512566]
 [1.09554321 1.43097738 1.1136554  ... 1.19649466 0.90281285 0.97918689]
 ...
 [0.93156294 0.93330436 1.03125935 ... 1.00746993 0.93552058 0.98559723]
 [1.16474132 1.03728051 1.02818553 ... 0.93083576 0.9922292  1.01494425]
 [0.73759778 0.8831841  1.04470766 ... 1.00039741 0.84232363 0.90006227]]","[[ 1.         -0.07569924 -0.1568091  ... -0.01613645 -0.03618956
   0.02128104]
 [-0.07569924  1.          0.61835925 ...  0.20015395  0.37396957
   0.35228764]
 [-0.1568091   0.61835925  1.         ...  0.21197458  0.35859004
   0.29279107]
 ...
 [-0.01613645  0.20015395  0.21197458 ...  1.         -0.00488444
  -0.02706878]
 [-0.03618956  0.37396957  0.35859004 ... -0.00488444  1.
   0.33371693]
 [ 0.02128104  0.35228764  0.29279107 ... -0.02706878  0.33371693
   1.        ]]","[[ 1.          0.27704973 -0.70759499 ...  0.62042772 -0.76577829
   0.53442286]
 [ 0.27704973  1.          0.18829791 ... -0.04581434  0.42589644
  -0.47016198]
 [-0.70759499  0.18829791  1.         ...  0.10706508 -0.3457546
   0.03304637]
 ...
 [ 0.62042772 -0.04581434  0.10706508 ...  1.          0.6842423
  -0.71114081]
 [-0.76577829  0.42589644 -0.3457546  ...  0.6842423   1.
   0.70844188]
 [ 0.53442286 -0.47016198  0.03304637 ... -0.71114081  0.70844188
   1.        ]]","[[ 0.         -0.07584433 -0.15811366 ... -0.01613785 -0.03620538
   0.02128426]
 [-0.07584433  0.          0.7223442  ...  0.20289293  0.39303018
   0.36805314]
 [-0.15811366  0.7223442   0.         ...  0.21523792  0.37526695
   0.30161632]
 ...
 [-0.01613785  0.20289293  0.21523792 ...  0.         -0.00488448
  -0.0270754 ]
 [-0.03620538  0.39303018  0.37526695 ... -0.00488448  0.
   0.3470052 ]
 [ 0.02128426  0.36805314  0.30161632 ... -0.0270754   0.3470052
   0.        ]]","[[ 0.          0.28448368 -0.88235068 ...  0.7257002  -1.01003934
   0.5963159 ]
 [ 0.28448368  0.          0.19057192 ... -0.04584644  0.45487309
  -0.51027826]
 [-0.88235068  0.19057192  0.         ...  0.10747701 -0.36061383
   0.03305841]
 ...
 [ 0.7257002  -0.04584644  0.10747701 ...  0.          0.83704796
  -0.88948812]
 [-1.01003934  0.45487309 -0.36061383 ...  0.83704796  0.
   0.88404884]
 [ 0.5963159  -0.51027826  0.03305841 ... -0.88948812  0.88404884
   0.        ]]"
M,"[[1.19018698 1.39354503 1.08567557 ... 0.98409294 1.18300827 1.02086174]
 [1.01895775 1.13165263 1.24361367 ... 1.08597755 1.21669445 0.76164919]
 [1.02188387 1.20291147 1.42189193 ... 1.01888496 1.03683211 1.08106432]
 ...
 [0.94882986 1.0621712  1.09477048 ... 0.90351945 0.82085892 1.19596279]
 [0.98771151 1.08807019 1.03117996 ... 0.92343033 0.71110904 0.84486926]
 [0.98342723 1.09670109 1.14106345 ... 0.96262055 0.91877973 1.0135827 ]]","[[ 1.         -0.03346468 -0.0797151  ... -0.05171854 -0.00692611
   0.01438425]
 [-0.03346468  1.          0.58968789 ...  0.14513944  0.46365124
   0.33875736]
 [-0.0797151   0.58968789  1.         ... -0.04971654  0.28175258
   0.18605883]
 ...
 [-0.05171854  0.14513944 -0.04971654 ...  1.          0.26736537
   0.03830426]
 [-0.00692611  0.46365124  0.28175258 ...  0.26736537  1.
   0.1935632 ]
 [ 0.01438425  0.33875736  0.18605883 ...  0.03830426  0.1935632
   1.        ]]","[[ 1.          0.85323579 -0.91303186 ... -0.88359641  0.89044517
  -0.89598557]
 [ 0.85323579  1.          0.98486209 ...  0.99024111 -0.97322249
   0.98923687]
 [-0.91303186  0.98486209  1.         ... -0.986936    0.97611839
  -0.99083325]
 ...
 [-0.88359641  0.99024111 -0.986936   ...  1.          0.97767706
  -0.99157398]
 [ 0.89044517 -0.97322249  0.97611839 ...  0.97767706  1.
   0.99076269]
 [-0.89598557  0.98923687 -0.99083325 ... -0.99157398  0.99076269
   1.        ]]","[[ 0.         -0.03347718 -0.07988459 ... -0.05176472 -0.00692622
   0.01438524]
 [-0.03347718  0.          0.67718743 ...  0.14617167  0.50195241
   0.35268814]
 [-0.07988459  0.67718743  0.         ... -0.04975757  0.28958476
   0.18825155]
 ...
 [-0.05176472  0.14617167 -0.04975757 ...  0.          0.2740242
   0.03832301]
 [-0.00692622  0.50195241  0.28958476 ...  0.2740242   0.
   0.19603643]
 [ 0.01438524  0.35268814  0.18825155 ...  0.03832301  0.19603643
   0.        ]]","[[ 0.          1.26793058 -1.54545137 ... -1.39193743  1.42407123
  -1.45148224]
 [ 1.26793058  0.          2.43805138 ...  2.65891599 -2.14993047
   2.60968995]
 [-1.54545137  2.43805138  0.         ... -2.51224415  2.20789065
  -2.69036307]
 ...
 [-1.39193743  2.65891599 -2.51224415 ...  0.          2.24203177
  -2.73267772]
 [ 1.42407123 -2.14993047  2.20789065 ...  2.24203177  0.
   2.68651093]
 [-1.45148224  2.60968995 -2.69036307 ... -2.73267772  2.68651093
   0.        ]]"
M,"[[0.84894109 1.3556707  1.11640615 ... 1.02295265 1.0262394  1.00707239]
 [0.98711463 1.50224128 1.34242633 ... 0.90716194 1.00548533 0.93049752]
 [1.11581696 1.50917099 1.29949734 ... 1.11244363 1.04097629 1.05104717]
 ...
 [0.9356587  1.0442641  0.83585152 ... 1.02297042 1.05952815 1.13881859]
 [1.01965632 0.99541599 1.0145383  ... 0.93432287 1.06511937 0.90730803]
 [0.8604906  0.86617988 0.93888971 ... 0.94109172 1.08290009 0.94238917]]","[[ 1.          0.0262731   0.02116545 ...  0.01447643  0.05402674
   0.0779218 ]
 [ 0.0262731   1.          0.68967975 ...  0.1947289   0.39664756
   0.22542814]
 [ 0.02116545  0.68967975  1.         ...  0.22450124  0.39084474
   0.19561473]
 ...
 [ 0.01447643  0.1947289   0.22450124 ...  1.          0.00733225
  -0.02329107]
 [ 0.05402674  0.39664756  0.39084474 ...  0.00733225  1.
  -0.07043452]
 [ 0.0779218   0.22542814  0.19561473 ... -0.02329107 -0.07043452
   1.        ]]","[[ 1.00000000e+00  4.92377426e-01 -4.88172587e-01 ...  2.55148449e-01
   6.12301547e-01 -6.45452533e-01]
 [ 4.92377426e-01  1.00000000e+00 -1.80693416e-01 ...  8.50174690e-02
  -9.67661623e-01  9.46166216e-01]
 [-4.88172587e-01 -1.80693416e-01  1.00000000e+00 ...  4.66639254e-01
  -3.55424511e-02 -2.71399638e-02]
 ...
 [ 2.55148449e-01  8.50174690e-02  4.66639254e-01 ...  1.00000000e+00
  -1.28254876e-04 -7.84907475e-02]
 [ 6.12301547e-01 -9.67661623e-01 -3.55424511e-02 ... -1.28254876e-04
   1.00000000e+00  9.65957403e-01]
 [-6.45452533e-01  9.46166216e-01 -2.71399638e-02 ... -7.84907475e-02
   9.65957403e-01  1.00000000e+00]]","[[ 0.          0.02627915  0.02116861 ...  0.01447744  0.0540794
   0.07808008]
 [ 0.02627915  0.          0.84734474 ...  0.19724779  0.41966427
   0.22936756]
 [ 0.02116861  0.84734474  0.         ...  0.22839126  0.4127967
   0.1981687 ]
 ...
 [ 0.01447744  0.19724779  0.22839126 ...  0.          0.00733238
  -0.02329528]
 [ 0.0540794   0.41966427  0.4127967  ...  0.00733238  0.
  -0.07055134]
 [ 0.07808008  0.22936756  0.1981687  ... -0.02329528 -0.07055134
   0.        ]]","[[ 0.00000000e+00  5.39193754e-01 -5.33658355e-01 ...  2.60912096e-01
   7.12595058e-01 -7.67464243e-01]
 [ 5.39193754e-01  0.00000000e+00 -1.82699416e-01 ...  8.52231965e-02
  -2.05417322e+00  1.79385772e+00]
 [-5.33658355e-01 -1.82699416e-01  0.00000000e+00 ...  5.05765412e-01
  -3.55574289e-02 -2.71466303e-02]
 ...
 [ 2.60912096e-01  8.52231965e-02  5.05765412e-01 ...  0.00000000e+00
  -1.28254877e-04 -7.86525345e-02]
 [ 7.12595058e-01 -2.05417322e+00 -3.55574289e-02 ... -1.28254877e-04
   0.00000000e+00  2.02806102e+00]
 [-7.67464243e-01  1.79385772e+00 -2.71466303e-02 ... -7.86525345e-02
   2.02806102e+00  0.00000000e+00]]"
M,"[[1.06314479 1.33924844 1.33894335 ... 1.08544463 1.15261087 1.06004987]
 [1.06668453 1.37316731 1.22734763 ... 0.92467057 1.1617838  1.02838585]
 [0.90579159 1.25159169 1.24153055 ... 1.12359621 1.21253832 1.1198879 ]
 ...
 [0.72557056 1.09084576 0.8640109  ... 1.04251934 0.957093   1.09600875]
 [1.13195469 0.88217475 0.99764089 ... 1.09090277 1.02410311 0.80650825]
 [1.07524779 1.13129326 0.9817016  ... 1.19287921 1.01441795 0.95500034]]","[[ 1.          0.06133556  0.08541224 ... -0.03941461  0.04975736
   0.11098377]
 [ 0.06133556  1.          0.63587613 ...  0.08104467  0.45975457
   0.33596491]
 [ 0.08541224  0.63587613  1.         ... -0.05828765  0.38172048
   0.19702583]
 ...
 [-0.03941461  0.08104467 -0.05828765 ...  1.          0.01574093
   0.01893559]
 [ 0.04975736  0.45975457  0.38172048 ...  0.01574093  1.
   0.18636275]
 [ 0.11098377  0.33596491  0.19702583 ...  0.01893559  0.18636275
   1.        ]]","[[ 1.         -0.83922872 -0.67479222 ... -0.85745827  0.56984094
  -0.14598345]
 [-0.83922872  1.         -0.5607744  ... -0.72130308  0.58926244
  -0.41186559]
 [-0.67479222 -0.5607744   1.         ... -0.82862006  0.67523487
   0.10355695]
 ...
 [-0.85745827 -0.72130308 -0.82862006 ...  1.          0.64933417
   0.11344345]
 [ 0.56984094  0.58926244  0.67523487 ...  0.64933417  1.
   0.29424721]
 [-0.14598345 -0.41186559  0.10355695 ...  0.11344345  0.29424721
   1.        ]]","[[ 0.          0.06141265  0.08562085 ... -0.03943504  0.04979848
   0.11144284]
 [ 0.06141265  0.          0.75121985 ...  0.08122281  0.49700003
   0.34953705]
 [ 0.08562085  0.75121985  0.         ... -0.05835379  0.40207203
   0.19963637]
 ...
 [-0.03943504  0.08122281 -0.05835379 ...  0.          0.01574223
   0.01893785]
 [ 0.04979848  0.49700003  0.40207203 ...  0.01574223  0.
   0.18856638]
 [ 0.11144284  0.34953705  0.19963637 ...  0.01893785  0.18856638
   0.        ]]","[[ 0.         -1.21855943 -0.81949004 ... -1.28366474  0.64728727
  -0.14703394]
 [-1.21855943  0.         -0.6339621  ... -0.910356    0.67653543
  -0.43785585]
 [-0.81949004 -0.6339621   0.         ... -1.18371697  0.82030321
   0.10392953]
 ...
 [-1.28366474 -0.910356   -1.18371697 ...  0.          0.77414661
   0.11393389]
 [ 0.64728727  0.67653543  0.82030321 ...  0.77414661  0.
   0.30320974]
 [-0.14703394 -0.43785585  0.10392953 ...  0.11393389  0.30320974
   0.        ]]"
M,"[[1.0731798  1.18875596 1.24231948 ... 0.90429346 1.25224863 0.99881285]
 [1.01847028 1.17714261 1.27969588 ... 0.94922077 1.05681614 0.99301591]
 [0.96886787 1.45424306 1.21689217 ... 0.92335445 1.12260861 0.79847852]
 ...
 [1.09606932 0.94188225 0.93086616 ... 1.03148237 1.08445759 1.12289158]
 [1.02168393 1.14085573 1.00220083 ... 0.91352919 0.99112619 1.03984748]
 [0.82393333 1.06574816 1.11074747 ... 1.01580516 0.94834195 1.00499991]]","[[ 1.          0.00757257  0.11891706 ... -0.12548447  0.1197649
  -0.07141139]
 [ 0.00757257  1.          0.58258985 ...  0.1749142   0.5262616
   0.23929319]
 [ 0.11891706  0.58258985  1.         ...  0.16502511  0.38985456
   0.28819519]
 ...
 [-0.12548447  0.1749142   0.16502511 ...  1.          0.03338635
   0.153789  ]
 [ 0.1197649   0.5262616   0.38985456 ...  0.03338635  1.
   0.10234424]
 [-0.07141139  0.23929319  0.28819519 ...  0.153789    0.10234424
   1.        ]]","[[ 1.          0.74770101  0.4429126  ...  0.43490388 -0.54159675
   0.67049292]
 [ 0.74770101  1.         -0.64479466 ... -0.5628313   0.78503392
  -0.81647529]
 [ 0.4429126  -0.64479466  1.         ... -0.55068695  0.83156345
  -0.68610301]
 ...
 [ 0.43490388 -0.5628313  -0.55068695 ...  1.          0.69308236
  -0.87443132]
 [-0.54159675  0.78503392  0.83156345 ...  0.69308236  1.
   0.81530079]
 [ 0.67049292 -0.81647529 -0.68610301 ... -0.87443132  0.81530079
   1.        ]]","[[ 0.          0.00757272  0.11948241 ... -0.1261494   0.1203425
  -0.07153315]
 [ 0.00757272  0.          0.6663743  ...  0.17673151  0.58496067
   0.24402423]
 [ 0.11948241  0.6663743   0.         ...  0.16654814  0.41162852
   0.29659686]
 ...
 [-0.1261494   0.17673151  0.16654814 ...  0.          0.03339876
   0.15501892]
 [ 0.1203425   0.58496067  0.41162852 ...  0.03339876  0.
   0.10270384]
 [-0.07153315  0.24402423  0.29659686 ...  0.15501892  0.10270384
   0.        ]]","[[ 0.          0.96772083  0.47584842 ...  0.46592865 -0.60641238
   0.81163809]
 [ 0.96772083  0.         -0.76633739 ... -0.63696761  1.05835623
  -1.14615197]
 [ 0.47584842 -0.76633739  0.         ... -0.61936672  1.19318306
  -0.84055517]
 ...
 [ 0.46592865 -0.63696761 -0.61936672 ...  0.          0.8538633
  -1.35160385]
 [-0.60641238  1.05835623  1.19318306 ...  0.8538633   0.
   1.14263893]
 [ 0.81163809 -1.14615197 -0.84055517 ... -1.35160385  1.14263893
   0.        ]]"
M,"[[1.01045088 1.4454711  1.29802192 ... 1.00869013 1.03532586 1.0539948 ]
 [0.96151098 1.40609891 1.48861925 ... 0.92364834 1.14805538 1.1309789 ]
 [1.01409056 1.57561764 1.16628631 ... 0.86266233 1.17873044 1.24090114]
 ...
 [0.71734335 1.0797552  1.19362366 ... 0.9036717  0.67233904 1.10439719]
 [1.06153663 0.98338015 0.85874204 ... 1.10192426 1.20502092 0.94966854]
 [0.87342423 0.98143183 0.97719558 ... 1.0481571  1.10786301 0.86077132]]","[[ 1.          0.1048863  -0.0307712  ...  0.06947996  0.24748084
  -0.02920297]
 [ 0.1048863   1.          0.55398929 ...  0.18903511  0.36767654
   0.26980191]
 [-0.0307712   0.55398929  1.         ...  0.21724788  0.29633823
   0.14597905]
 ...
 [ 0.06947996  0.18903511  0.21724788 ...  1.          0.20579843
  -0.12041782]
 [ 0.24748084  0.36767654  0.29633823 ...  0.20579843  1.
   0.23384215]
 [-0.02920297  0.26980191  0.14597905 ... -0.12041782  0.23384215
   1.        ]]","[[ 1.          0.58958383  0.10903232 ...  0.44039416 -0.20220794
   0.6785979 ]
 [ 0.58958383  1.         -0.45254746 ... -0.17137157 -0.0598127
  -0.63345974]
 [ 0.10903232 -0.45254746  1.         ...  0.19970388 -0.77169437
  -0.21514395]
 ...
 [ 0.44039416 -0.17137157  0.19970388 ...  1.          0.41805962
  -0.45356378]
 [-0.20220794 -0.0598127  -0.77169437 ...  0.41805962  1.
   0.26726513]
 [ 0.6785979  -0.63345974 -0.21514395 ... -0.45356378  0.26726513
   1.        ]]","[[ 0.          0.10527348 -0.03078092 ...  0.06959209  0.25272751
  -0.02921128]
 [ 0.10527348  0.          0.62411883 ...  0.19133633  0.38573378
   0.27665016]
 [-0.03078092  0.62411883  0.         ...  0.22076584  0.30550051
   0.14702944]
 ...
 [ 0.06959209  0.19133633  0.22076584 ...  0.          0.20877996
  -0.12100497]
 [ 0.25272751  0.38573378  0.30550051 ...  0.20877996  0.
   0.23825003]
 [-0.02921128  0.27665016  0.14702944 ... -0.12100497  0.23825003
   0.        ]]","[[ 0.          0.67702791  0.10946749 ...  0.4727197  -0.20503355
   0.82651058]
 [ 0.67702791  0.         -0.48789919 ... -0.1730794  -0.05988419
  -0.7471736 ]
 [ 0.10946749 -0.48789919  0.         ...  0.20242411 -1.02450322
  -0.21855875]
 ...
 [ 0.4727197  -0.1730794   0.20242411 ...  0.          0.44533837
  -0.489178  ]
 [-0.20503355 -0.05988419 -1.02450322 ...  0.44533837  0.
   0.27391624]
 [ 0.82651058 -0.7471736  -0.21855875 ... -0.489178    0.27391624
   0.        ]]"
